transaction_id,store_id,product_id,customer_id,quantity,total_amount,transaction_date
1922,3,40,153,3,1043.43,2023-09-27
1923,7,11,170,3,135.3,2024-01-27
1924,9,14,162,1,214.24,2024-09-07
1925,7,13,157,4,450.56,2024-04-21
1926,4,35,16,1,468.79,2023-10-25
1927,8,4,44,4,1437.84,2023-06-06
1928,2,3,79,4,1235.16,2024-01-10
1929,4,34,129,2,161.08,2024-06-21
1930,6,42,161,2,500.3,2024-06-02
1931,2,5,119,2,227.6,2024-10-12
1932,1,21,72,5,2310.95,2023-09-23
1933,6,3,113,5,1543.95,2023-02-18
1934,4,33,23,4,1630.44,2023-02-03
1935,10,43,112,1,265.36,2024-04-01
1936,4,29,27,5,1820.3,2023-07-27
1937,1,23,155,5,1885.2,2024-09-24
1938,3,22,56,5,627.25,2024-05-13
1939,10,19,80,3,353.55,2024-09-11
1940,3,32,188,3,415.74,2023-08-07
1941,4,5,147,5,569.0,2023-10-01
1942,8,16,159,1,456.03,2024-12-04
1943,2,8,131,4,56.32,2023-03-07
1944,10,39,5,5,1359.2,2024-09-25
1945,4,50,126,3,1495.44,2023-04-24
1946,7,24,76,5,615.05,2023-07-15
1947,5,49,134,5,791.1,2024-02-26
1948,2,49,129,2,316.44,2023-03-26
1949,5,12,9,4,1108.28,2024-10-23
1950,4,50,68,2,996.96,2023-02-25
1951,9,1,34,4,665.4,2024-02-16
1952,5,14,176,1,214.24,2024-03-07
1953,3,36,87,1,410.32,2024-06-18
1954,9,9,20,2,91.08,2024-09-22
1955,10,8,88,3,42.24,2023-07-04
1956,2,35,165,1,468.79,2023-04-20
1957,1,25,23,4,1155.6,2023-06-13
1958,7,21,34,5,2310.95,2024-07-24
1959,7,29,149,3,1092.18,2024-10-19
1960,6,28,94,3,428.97,2023-08-01
1961,9,42,127,2,500.3,2024-11-18
1962,2,27,145,2,460.22,2024-04-10
1963,7,18,18,2,626.66,2023-01-14
1964,2,37,69,3,387.99,2024-10-12
1965,1,30,156,2,811.72,2023-12-19
1966,8,27,62,3,690.33,2023-09-03
1967,9,25,26,4,1155.6,2023-05-11
1968,2,27,196,1,230.11,2023-09-09
1969,9,48,8,5,1893.3,2023-07-23
1970,1,14,56,2,428.48,2023-09-07
1971,8,27,15,2,460.22,2023-11-10
1972,9,15,73,4,947.08,2023-10-10
1973,10,7,58,1,367.38,2023-04-30
1974,9,46,189,4,1879.84,2024-02-13
1975,10,48,31,5,1893.3,2024-03-06
1976,2,50,90,2,996.96,2024-01-13
1977,10,12,137,2,554.14,2024-05-30
1978,8,22,179,5,627.25,2024-08-12
1979,5,33,12,1,407.61,2023-05-06
1980,2,40,170,5,1739.05,2023-06-09
1981,7,9,86,1,45.54,2024-04-16
1982,5,36,35,2,820.64,2023-09-05
1983,7,17,110,5,978.4,2024-12-24
1984,6,12,195,3,831.21,2024-09-02
1985,4,28,26,4,571.96,2023-08-09
1986,1,33,94,5,2038.05,2024-04-14
1987,1,49,164,1,158.22,2023-07-06
1988,2,24,100,5,615.05,2024-01-14
1989,10,46,21,4,1879.84,2024-03-02
1990,9,34,197,5,402.7,2023-07-23
1991,2,12,163,4,1108.28,2024-12-13
1992,2,30,10,3,1217.58,2023-10-23
1993,1,13,173,3,337.92,2023-01-21
1994,4,46,67,2,939.92,2024-08-14
1995,4,26,167,4,1458.56,2024-08-02
1996,5,17,19,1,195.68,2024-01-10
1997,5,15,69,4,947.08,2023-09-21
1998,4,12,154,4,1108.28,2023-12-22
1999,10,50,85,2,996.96,2023-07-21
2000,9,50,198,3,1495.44,2024-07-12
2001,5,21,125,3,1386.57,2023-12-19
2002,1,3,25,5,1543.95,2023-10-29
2003,10,29,188,2,728.12,2024-08-29
2004,2,8,119,2,28.16,2023-01-30
2005,3,13,102,5,563.2,2024-02-13
2006,4,35,81,2,937.58,2023-12-05
2007,1,30,178,5,2029.3,2023-03-02
2008,7,41,180,5,1799.3,2023-01-05
2009,2,1,71,4,665.4,2023-11-08
2010,2,49,90,2,316.44,2023-07-08
2011,6,47,47,4,859.04,2024-07-22
2012,10,34,159,5,402.7,2024-10-30
2013,4,1,174,2,332.7,2023-04-11
2014,1,4,174,2,718.92,2023-12-16
2015,3,17,26,1,195.68,2023-08-02
2016,6,13,137,5,563.2,2024-02-25
2017,6,44,23,3,1426.44,2023-02-25
2018,3,50,98,5,2492.4,2024-03-20
2019,8,28,168,3,428.97,2023-07-20
2020,1,46,64,5,2349.8,2024-10-30
2021,10,15,90,1,236.77,2024-01-02
2022,1,15,93,1,236.77,2023-08-07
2023,7,21,65,4,1848.76,2024-09-04
2024,4,20,23,1,294.69,2023-10-08
2025,5,45,37,1,114.78,2024-05-17
2026,6,29,21,1,364.06,2023-09-03
2027,5,15,181,4,947.08,2023-03-06
2028,8,19,27,3,353.55,2024-11-05
2029,4,31,128,3,716.46,2023-11-27
2030,4,28,71,2,285.98,2024-01-02
2031,10,6,187,1,489.76,2023-08-05
2032,7,42,149,5,1250.75,2023-05-12
2033,5,32,168,3,415.74,2024-07-25
2034,2,38,90,5,1111.45,2023-10-28
2035,3,24,35,2,246.02,2024-09-10
2036,2,39,11,3,815.52,2024-06-18
2037,4,15,80,1,236.77,2023-12-18
2038,9,33,49,4,1630.44,2023-01-16
2039,5,7,147,2,734.76,2023-09-02
2040,5,3,33,1,308.79,2023-03-15
2041,1,48,171,2,757.32,2024-03-26
2042,3,45,182,5,573.9,2023-06-12
2043,2,33,63,5,2038.05,2024-02-05
2044,9,25,60,5,1444.5,2023-10-02
2045,10,39,65,5,1359.2,2024-11-29
2046,3,22,31,2,250.9,2023-04-29
2047,9,24,106,2,246.02,2024-10-10
2048,5,3,17,5,1543.95,2023-01-02
2049,10,17,146,3,587.04,2024-11-13
2050,3,19,174,3,353.55,2024-04-04
2051,2,8,92,4,56.32,2023-10-29
2052,5,49,173,2,316.44,2024-02-20
2053,2,5,199,2,227.6,2024-10-21
2054,1,25,118,1,288.9,2024-08-27
2055,5,34,90,2,161.08,2024-09-03
2056,9,30,45,5,2029.3,2023-09-16
2057,9,33,152,4,1630.44,2024-12-30
2058,3,28,2,2,285.98,2023-03-14
2059,6,16,9,4,1824.12,2024-05-28
2060,6,41,172,2,719.72,2023-04-08
2061,2,43,39,3,796.08,2023-11-21
2062,3,47,171,2,429.52,2024-05-20
2063,6,14,183,4,856.96,2023-01-02
2064,9,12,23,4,1108.28,2024-03-29
2065,9,24,15,4,492.04,2023-02-18
2066,3,4,68,5,1797.3,2023-10-02
2067,2,26,105,3,1093.92,2023-05-26
2068,9,5,199,3,341.4,2024-07-03
2069,2,40,30,5,1739.05,2024-04-06
2070,8,28,21,3,428.97,2024-04-19
2071,7,28,88,5,714.95,2024-11-05
2072,4,6,60,2,979.52,2023-09-25
2073,1,7,97,5,1836.9,2023-03-04
2074,6,45,150,2,229.56,2023-06-18
2075,5,21,72,4,1848.76,2024-03-09
2076,3,44,133,5,2377.4,2023-01-24
2077,1,23,172,3,1131.12,2024-06-24
2078,1,12,116,3,831.21,2024-07-14
2079,7,38,45,3,666.87,2024-03-19
2080,7,25,167,2,577.8,2023-02-07
2081,9,16,178,1,456.03,2024-07-15
2082,6,5,170,3,341.4,2023-06-16
2083,7,14,112,4,856.96,2023-12-19
2084,8,12,198,4,1108.28,2023-01-04
2085,5,18,172,3,939.99,2023-04-10
2086,2,19,105,3,353.55,2023-10-07
2087,5,13,163,2,225.28,2024-06-04
2088,5,39,139,2,543.68,2023-11-17
2089,2,13,111,2,225.28,2024-08-01
2090,3,32,69,3,415.74,2023-09-30
2091,10,42,103,5,1250.75,2024-03-01
2092,3,9,58,3,136.62,2024-06-24
2093,8,15,95,2,473.54,2024-03-17
2094,5,18,161,2,626.66,2024-02-24
2095,1,9,184,1,45.54,2024-01-02
2096,5,41,197,2,719.72,2023-10-22
2097,10,5,151,3,341.4,2023-11-29
2098,1,19,190,1,117.85,2024-08-09
2099,6,9,130,4,182.16,2024-09-27
2100,10,23,132,4,1508.16,2024-08-14
2101,10,12,88,1,277.07,2024-06-18
2102,8,10,43,3,124.5,2024-05-03
2103,7,32,146,5,692.9,2024-01-12
2104,10,33,16,5,2038.05,2023-06-01
2105,9,17,108,2,391.36,2024-02-06
2106,3,31,84,3,716.46,2024-11-20
2107,7,25,25,3,866.7,2024-10-17
2108,6,6,72,1,489.76,2024-10-02
2109,1,13,193,3,337.92,2023-06-04
2110,7,1,105,5,831.75,2024-08-06
2111,10,22,161,1,125.45,2023-12-30
2112,9,17,146,1,195.68,2024-01-30
2113,5,14,112,3,642.72,2024-04-13
2114,5,47,121,4,859.04,2024-04-11
2115,8,3,24,1,308.79,2023-10-09
2116,6,25,22,4,1155.6,2024-09-30
2117,9,13,105,4,450.56,2024-09-28
2118,8,10,98,4,166.0,2023-10-28
2119,9,39,101,4,1087.36,2023-05-23
2120,5,46,143,5,2349.8,2024-11-09
2121,7,35,128,5,2343.95,2024-09-02
2122,2,24,40,3,369.03,2023-05-12
2123,1,10,167,2,83.0,2024-10-08
2124,3,49,138,2,316.44,2024-02-21
2125,4,20,54,2,589.38,2024-01-15
2126,7,33,93,4,1630.44,2023-08-21
2127,6,47,16,4,859.04,2024-03-23
2128,10,21,75,4,1848.76,2023-11-11
2129,2,33,136,4,1630.44,2023-10-06
2130,10,17,116,1,195.68,2024-06-25
2131,9,14,62,5,1071.2,2023-03-06
2132,9,3,161,1,308.79,2024-02-25
2133,10,19,3,3,353.55,2024-01-08
2134,8,46,67,1,469.96,2024-11-08
2135,8,29,97,1,364.06,2024-07-03
2136,8,34,26,2,161.08,2023-10-19
2137,5,22,78,1,125.45,2024-08-07
2138,4,34,158,5,402.7,2023-02-05
2139,10,8,125,1,14.08,2024-05-23
2140,7,13,4,1,112.64,2024-07-03
2141,5,30,85,1,405.86,2024-01-02
2142,2,37,28,5,646.65,2024-06-04
2143,10,29,102,5,1820.3,2023-08-16
2144,6,18,84,3,939.99,2023-09-15
2145,9,31,73,1,238.82,2023-03-04
2146,9,9,114,2,91.08,2023-08-06
2147,8,27,74,5,1150.55,2023-06-08
2148,8,33,197,1,407.61,2023-03-27
2149,7,31,46,1,238.82,2024-08-05
2150,2,11,173,3,135.3,2024-02-17
2151,3,33,150,3,1222.83,2023-08-04
2152,3,30,90,1,405.86,2024-02-19
2153,9,46,159,4,1879.84,2024-07-09
2154,2,38,46,1,222.29,2023-09-22
2155,9,15,65,1,236.77,2024-12-05
2156,2,20,109,4,1178.76,2023-12-11
2157,7,29,198,5,1820.3,2024-12-15
2158,5,13,135,5,563.2,2024-12-03
2159,7,40,23,5,1739.05,2024-03-26
2160,10,45,152,3,344.34,2023-06-01
2161,7,6,66,4,1959.04,2023-07-01
2162,9,2,166,2,664.5,2024-12-26
2163,6,37,83,2,258.66,2023-01-18
2164,8,15,187,5,1183.85,2024-12-14
2165,9,45,182,2,229.56,2024-01-26
2166,9,14,112,5,1071.2,2024-04-19
2167,7,28,165,4,571.96,2023-08-05
2168,4,22,116,3,376.35,2024-11-16
2169,10,34,112,4,322.16,2024-09-17
2170,4,14,92,2,428.48,2023-01-06
2171,4,50,9,5,2492.4,2023-03-24
2172,9,8,42,1,14.08,2023-11-21
2173,2,38,191,2,444.58,2024-02-16
2174,6,1,159,3,499.05,2024-05-28
2175,1,37,172,5,646.65,2024-05-20
2176,3,33,96,5,2038.05,2023-11-02
2177,1,6,153,5,2448.8,2023-12-31
2178,5,24,35,3,369.03,2024-03-25
2179,9,26,193,3,1093.92,2023-03-29
2180,7,22,149,3,376.35,2023-05-10
2181,7,21,61,2,924.38,2023-04-21
2182,7,20,113,3,884.07,2023-07-17
2183,7,8,35,4,56.32,2024-11-09
2184,6,9,198,2,91.08,2024-04-22
2185,2,35,15,2,937.58,2023-11-22
2186,8,47,7,3,644.28,2024-04-26
2187,4,22,2,1,125.45,2024-06-26
2188,2,25,160,4,1155.6,2024-06-08
2189,9,18,179,4,1253.32,2023-06-14
2190,1,28,133,2,285.98,2023-04-18
2191,1,14,40,4,856.96,2024-03-04
2192,2,10,111,1,41.5,2023-09-17
2193,9,8,90,3,42.24,2024-07-17
2194,4,23,194,1,377.04,2023-01-09
2195,5,34,96,3,241.62,2023-04-19
2196,7,1,51,4,665.4,2024-04-18
2197,2,50,38,2,996.96,2024-09-23
2198,9,18,165,2,626.66,2023-11-12
2199,10,44,111,1,475.48,2024-05-07
2200,1,33,8,2,815.22,2023-04-28
2201,9,30,33,1,405.86,2024-06-21
2202,5,15,15,5,1183.85,2024-06-30
2203,10,26,29,3,1093.92,2024-04-28
2204,1,50,159,1,498.48,2024-06-16
2205,6,44,153,3,1426.44,2023-01-12
2206,2,1,14,2,332.7,2024-06-16
2207,7,43,66,3,796.08,2024-12-02
2208,4,36,168,3,1230.96,2024-04-29
2209,8,38,69,2,444.58,2023-05-15
2210,10,12,107,5,1385.35,2023-11-03
2211,8,47,2,5,1073.8,2024-10-08
2212,9,42,117,3,750.45,2024-11-03
2213,9,13,128,2,225.28,2023-02-04
2214,8,49,22,2,316.44,2023-12-10
2215,3,32,168,1,138.58,2023-04-06
2216,6,7,23,1,367.38,2024-11-25
2217,3,7,102,2,734.76,2023-02-18
2218,4,28,106,1,142.99,2023-01-08
2219,8,44,110,1,475.48,2023-08-15
2220,1,44,148,5,2377.4,2023-03-27
2221,10,27,23,3,690.33,2024-08-21
2222,2,4,41,3,1078.38,2024-10-29
2223,2,23,127,5,1885.2,2024-10-17
2224,3,18,138,1,313.33,2024-10-21
2225,2,16,29,5,2280.15,2024-02-15
2226,7,4,158,1,359.46,2023-09-24
2227,2,24,27,2,246.02,2023-01-21
2228,1,7,98,5,1836.9,2023-08-30
2229,5,8,72,3,42.24,2023-05-05
2230,4,24,2,2,246.02,2024-12-20
2231,7,39,83,3,815.52,2024-11-07
2232,3,12,33,2,554.14,2023-07-11
2233,3,33,23,1,407.61,2023-10-24
2234,9,42,172,3,750.45,2023-03-21
2235,2,19,153,3,353.55,2024-06-25
2236,3,30,136,5,2029.3,2023-05-06
2237,5,21,146,2,924.38,2024-02-16
2238,5,41,29,5,1799.3,2024-12-29
2239,2,25,21,1,288.9,2023-03-10
2240,6,27,200,1,230.11,2024-04-04
2241,5,14,196,5,1071.2,2024-05-19
2242,7,41,72,2,719.72,2023-07-30
2243,7,34,53,1,80.54,2024-10-12
2244,4,38,189,2,444.58,2024-07-11
2245,3,14,40,3,642.72,2024-09-05
2246,5,36,13,1,410.32,2023-01-04
2247,10,36,107,3,1230.96,2023-05-19
2248,10,32,192,3,415.74,2024-05-15
2249,10,33,18,3,1222.83,2023-05-25
2250,10,15,71,1,236.77,2024-08-11
2251,5,26,191,5,1823.2,2023-12-16
2252,1,18,18,1,313.33,2023-07-17
2253,5,4,6,3,1078.38,2023-08-04
2254,1,21,12,4,1848.76,2024-03-06
2255,5,12,192,2,554.14,2024-02-02
2256,7,47,137,1,214.76,2024-04-02
2257,9,3,152,5,1543.95,2023-02-05
2258,9,29,174,3,1092.18,2024-05-09
2259,3,37,99,5,646.65,2023-03-01
2260,9,16,157,3,1368.09,2023-11-02
2261,2,27,89,4,920.44,2024-11-24
2262,1,27,41,1,230.11,2024-11-24
2263,10,33,96,4,1630.44,2024-08-21
2264,7,50,87,5,2492.4,2024-12-19
2265,7,17,36,1,195.68,2024-08-07
2266,6,39,179,5,1359.2,2024-06-12
2267,5,43,60,4,1061.44,2024-08-10
2268,4,2,4,3,996.75,2024-02-21
2269,10,36,127,2,820.64,2024-10-12
2270,10,14,17,2,428.48,2023-02-25
2271,1,44,168,3,1426.44,2024-08-11
2272,7,30,93,5,2029.3,2023-11-16
2273,9,36,55,4,1641.28,2024-10-11
2274,3,38,19,5,1111.45,2023-03-03
2275,9,35,105,4,1875.16,2023-11-03
2276,8,19,31,1,117.85,2024-07-29
2277,9,36,138,1,410.32,2023-02-05
2278,5,42,130,3,750.45,2024-01-11
2279,8,35,43,3,1406.37,2023-02-15
2280,10,21,175,1,462.19,2024-08-09
2281,3,35,46,4,1875.16,2023-10-20
2282,6,40,6,2,695.62,2023-10-15
2283,8,19,121,5,589.25,2024-03-18
2284,6,29,106,4,1456.24,2023-10-26
2285,8,32,177,4,554.32,2024-04-25
2286,3,36,189,5,2051.6,2024-07-10
2287,5,25,198,2,577.8,2023-04-15
2288,8,21,116,4,1848.76,2024-03-19
2289,9,45,40,2,229.56,2024-04-18
2290,4,5,130,4,455.2,2024-12-16
2291,5,25,49,4,1155.6,2023-09-20
2292,5,17,8,2,391.36,2024-03-30
2293,2,48,108,1,378.66,2024-02-22
2294,2,46,184,3,1409.88,2023-09-16
2295,4,41,183,3,1079.58,2024-01-31
2296,3,28,89,4,571.96,2023-01-30
2297,1,25,34,4,1155.6,2024-04-25
2298,5,20,10,3,884.07,2023-04-15
2299,10,44,173,4,1901.92,2024-07-18
2300,7,19,197,1,117.85,2024-03-01
2301,5,22,166,2,250.9,2023-11-28
2302,5,25,143,2,577.8,2024-01-21
2303,7,16,53,3,1368.09,2023-08-11
2304,1,10,36,5,207.5,2024-03-07
2305,10,15,18,1,236.77,2023-04-04
2306,7,35,114,4,1875.16,2023-12-14
2307,7,27,196,3,690.33,2024-11-15
2308,4,45,44,4,459.12,2024-05-25
2309,4,37,129,5,646.65,2024-10-11
2310,5,30,92,4,1623.44,2023-08-23
2311,8,36,86,1,410.32,2024-04-21
2312,5,5,32,4,455.2,2024-12-23
2313,8,5,178,5,569.0,2024-12-18
2314,8,16,141,2,912.06,2023-02-18
2315,6,43,8,2,530.72,2024-03-30
2316,3,21,151,4,1848.76,2023-09-21
2317,9,2,176,3,996.75,2023-04-16
2318,10,31,108,5,1194.1,2023-07-25
2319,6,26,189,1,364.64,2023-09-19
2320,8,33,191,1,407.61,2024-07-22
2321,3,24,26,3,369.03,2023-02-28
2322,1,35,152,2,937.58,2024-07-27
2323,2,18,72,3,939.99,2024-01-31
2324,1,21,102,4,1848.76,2024-06-13
2325,3,39,21,3,815.52,2024-12-26
2326,7,25,80,4,1155.6,2024-08-17
2327,9,36,184,1,410.32,2024-02-27
2328,2,34,107,5,402.7,2023-09-15
2329,3,45,185,2,229.56,2023-10-10
2330,10,44,18,4,1901.92,2023-07-31
2331,4,18,80,5,1566.65,2024-09-23
2332,8,36,21,3,1230.96,2024-02-25
2333,5,22,1,3,376.35,2024-11-23
2334,6,30,109,4,1623.44,2024-11-24
2335,9,31,115,5,1194.1,2024-08-05
2336,4,26,96,2,729.28,2024-09-23
2337,8,47,78,5,1073.8,2023-11-07
2338,4,33,171,2,815.22,2023-10-12
2339,6,24,34,2,246.02,2024-03-14
2340,8,32,7,1,138.58,2024-02-17
2341,1,42,87,3,750.45,2024-03-28
2342,3,50,111,1,498.48,2023-04-05
2343,10,36,63,3,1230.96,2024-11-23
2344,9,7,58,3,1102.14,2023-08-21
2345,10,21,182,5,2310.95,2023-05-29
2346,9,15,118,3,710.31,2023-12-26
2347,3,33,60,5,2038.05,2023-11-26
2348,6,46,177,1,469.96,2024-09-26
2349,10,43,65,2,530.72,2023-12-17
2350,3,18,137,3,939.99,2023-11-30
2351,4,13,131,3,337.92,2023-11-07
2352,9,22,10,4,501.8,2024-08-05
2353,10,14,21,5,1071.2,2024-03-13
2354,2,24,187,1,123.01,2024-02-07
2355,1,31,168,1,238.82,2023-12-21
2356,2,16,120,2,912.06,2023-02-24
2357,5,27,158,2,460.22,2024-06-30
2358,4,42,46,1,250.15,2023-12-18
2359,4,47,177,2,429.52,2023-09-20
2360,8,44,83,5,2377.4,2024-03-26
2361,1,31,148,5,1194.1,2024-09-25
2362,3,37,135,4,517.32,2023-04-25
2363,2,24,133,1,123.01,2024-10-22
2364,3,2,122,1,332.25,2024-05-21
2365,6,18,15,5,1566.65,2024-01-12
2366,6,15,36,3,710.31,2023-05-07
2367,4,5,16,3,341.4,2024-12-18
2368,9,1,97,2,332.7,2024-05-16
2369,3,41,174,2,719.72,2024-11-19
2370,5,8,98,1,14.08,2024-04-21
2371,7,7,90,4,1469.52,2023-11-02
2372,8,38,145,5,1111.45,2024-12-16
2373,8,47,132,5,1073.8,2024-05-04
2374,3,15,69,3,710.31,2023-04-24
2375,1,50,160,4,1993.92,2024-06-03
2376,8,40,142,1,347.81,2023-09-22
2377,2,7,96,1,367.38,2024-01-18
2378,9,8,188,4,56.32,2023-12-10
2379,5,21,25,2,924.38,2024-05-23
2380,7,17,30,5,978.4,2023-11-18
2381,6,8,32,3,42.24,2023-09-24
2382,7,33,36,3,1222.83,2023-01-06
2383,9,38,19,5,1111.45,2023-12-07
2384,3,13,149,3,337.92,2024-10-17
2385,1,17,11,3,587.04,2023-09-25
2386,1,29,50,4,1456.24,2024-07-11
2387,9,37,78,2,258.66,2023-01-05
2388,7,23,189,4,1508.16,2023-09-28
2389,8,42,74,1,250.15,2023-12-16
2390,9,36,195,5,2051.6,2024-11-19
2391,2,44,147,5,2377.4,2023-06-17
2392,1,47,110,4,859.04,2024-03-16
2393,5,16,65,4,1824.12,2024-02-24
2394,6,39,72,3,815.52,2023-11-13
2395,3,28,98,3,428.97,2024-09-06
2396,6,22,38,3,376.35,2024-07-28
2397,5,5,129,5,569.0,2024-03-14
2398,7,49,93,2,316.44,2023-06-24
2399,2,46,165,5,2349.8,2024-05-18
2400,6,38,135,3,666.87,2024-05-06
2401,10,23,73,1,377.04,2023-08-10
2402,10,35,192,4,1875.16,2023-10-08
2403,1,25,11,1,288.9,2023-02-06
2404,2,29,161,3,1092.18,2024-05-11
2405,3,2,96,2,664.5,2023-05-10
2406,2,47,146,1,214.76,2024-08-12
2407,2,14,63,3,642.72,2024-08-08
2408,2,42,91,3,750.45,2023-05-03
2409,10,15,30,4,947.08,2024-03-31
2410,8,12,22,4,1108.28,2024-06-26
2411,8,21,85,2,924.38,2023-05-25
2412,9,7,176,5,1836.9,2023-11-25
2413,3,28,34,1,142.99,2024-06-09
2414,2,24,182,2,246.02,2023-02-02
2415,10,12,98,1,277.07,2024-03-06
2416,1,44,150,1,475.48,2023-03-14
2417,1,47,172,1,214.76,2024-06-25
2418,6,1,89,4,665.4,2024-12-26
2419,3,25,104,2,577.8,2023-02-28
2420,6,24,59,1,123.01,2024-05-27
2421,3,17,179,2,391.36,2023-06-24
2422,10,33,18,1,407.61,2024-09-12
2423,6,28,161,2,285.98,2023-04-09
2424,3,34,191,4,322.16,2024-11-23
2425,6,41,29,1,359.86,2023-04-17
2426,5,6,163,3,1469.28,2023-06-18
2427,4,8,61,1,14.08,2023-11-11
2428,2,13,19,2,225.28,2023-11-15
2429,5,41,143,2,719.72,2024-09-23
2430,9,11,121,3,135.3,2024-04-01
2431,2,38,89,1,222.29,2024-11-22
2432,5,2,107,5,1661.25,2024-10-19
2433,7,35,90,5,2343.95,2023-07-29
2434,8,49,112,3,474.66,2024-06-02
2435,1,30,172,1,405.86,2024-01-25
2436,3,30,57,4,1623.44,2024-10-21
2437,2,36,63,4,1641.28,2024-09-26
2438,1,9,28,2,91.08,2024-02-21
2439,10,3,166,1,308.79,2024-07-29
2440,2,50,36,4,1993.92,2023-06-19
2441,6,9,192,3,136.62,2024-12-26
2442,3,10,39,5,207.5,2024-11-13
2443,4,9,133,3,136.62,2024-09-27
2444,1,11,80,3,135.3,2024-10-05
2445,8,10,144,5,207.5,2024-01-30
2446,5,45,109,5,573.9,2024-02-29
2447,1,27,115,5,1150.55,2024-02-11
2448,3,35,139,5,2343.95,2024-03-07
2449,3,37,170,5,646.65,2024-08-25
2450,4,39,48,2,543.68,2023-03-11
2451,4,30,111,1,405.86,2024-08-03
2452,1,2,164,4,1329.0,2023-12-07
2453,9,16,42,3,1368.09,2024-08-29
2454,10,21,101,2,924.38,2023-06-24
2455,2,21,181,3,1386.57,2023-07-10
2456,6,36,64,2,820.64,2024-02-29
2457,3,20,43,2,589.38,2024-03-27
2458,8,34,135,5,402.7,2024-12-27
2459,1,3,135,5,1543.95,2024-09-22
2460,3,3,190,4,1235.16,2024-01-22
2461,10,42,37,4,1000.6,2024-07-21
2462,6,16,20,4,1824.12,2024-04-07
2463,9,6,85,1,489.76,2023-07-09
2464,10,4,64,2,718.92,2023-09-03
2465,7,12,69,5,1385.35,2024-06-09
2466,10,12,123,4,1108.28,2024-09-10
2467,9,17,11,1,195.68,2023-02-09
2468,5,27,121,4,920.44,2024-09-15
2469,5,50,115,1,498.48,2023-06-13
2470,7,36,106,3,1230.96,2024-02-27
2471,2,10,148,2,83.0,2023-04-28
2472,5,27,146,2,460.22,2024-09-05
2473,6,42,188,4,1000.6,2023-05-17
2474,7,28,189,5,714.95,2024-05-12
2475,2,13,70,2,225.28,2023-10-22
2476,7,44,109,5,2377.4,2024-12-16
2477,5,38,30,1,222.29,2023-01-04
2478,5,33,116,1,407.61,2023-01-16
2479,1,23,137,2,754.08,2024-03-03
2480,7,37,104,3,387.99,2024-06-07
2481,1,41,82,3,1079.58,2023-11-25
2482,3,4,180,2,718.92,2024-05-11
2483,7,28,13,1,142.99,2023-04-20
2484,7,10,72,5,207.5,2023-04-25
2485,1,31,157,2,477.64,2024-04-19
2486,1,11,105,2,90.2,2024-01-30
2487,4,29,71,1,364.06,2024-02-21
2488,1,45,54,4,459.12,2023-05-05
2489,6,9,183,2,91.08,2024-01-24
2490,3,29,67,5,1820.3,2023-09-17
2491,2,22,80,4,501.8,2024-06-27
2492,7,12,171,2,554.14,2023-10-11
2493,2,28,199,2,285.98,2023-02-08
2494,5,38,36,1,222.29,2024-10-16
2495,6,26,67,5,1823.2,2024-08-12
2496,1,43,117,2,530.72,2023-02-15
2497,3,44,179,5,2377.4,2024-11-26
2498,5,27,73,1,230.11,2024-09-22
2499,6,49,171,2,316.44,2024-07-17
2500,7,48,179,3,1135.98,2023-06-23
2501,7,50,34,3,1495.44,2023-03-21
2502,5,15,9,4,947.08,2023-02-28
2503,6,29,117,4,1456.24,2024-01-06
2504,5,27,96,5,1150.55,2023-10-02
2505,8,14,177,5,1071.2,2023-09-11
2506,5,42,115,5,1250.75,2024-09-25
2507,3,12,14,1,277.07,2023-08-24
2508,6,32,87,5,692.9,2024-07-25
2509,4,31,46,5,1194.1,2023-06-03
2510,6,41,28,4,1439.44,2023-12-29
2511,1,37,113,2,258.66,2023-03-16
2512,2,15,141,4,947.08,2024-10-20
2513,8,23,62,4,1508.16,2024-11-20
2514,6,50,86,1,498.48,2023-03-22
2515,6,45,184,4,459.12,2024-07-12
2516,10,22,178,4,501.8,2024-07-02
2517,4,17,44,3,587.04,2023-04-23
2518,10,22,119,1,125.45,2023-06-04
2519,1,31,13,1,238.82,2024-04-16
2520,1,18,95,5,1566.65,2023-01-12
2521,1,9,134,4,182.16,2023-09-29
2522,2,32,77,5,692.9,2024-01-16
2523,2,24,156,4,492.04,2024-02-07
2524,3,6,113,4,1959.04,2024-07-16
2525,4,10,108,1,41.5,2023-08-23
2526,9,8,146,4,56.32,2024-04-15
2527,6,2,163,1,332.25,2024-12-21
2528,10,22,137,1,125.45,2024-08-17
2529,2,49,19,2,316.44,2023-04-20
2530,1,6,94,4,1959.04,2024-04-15
2531,2,20,187,4,1178.76,2023-07-01
2532,6,36,110,2,820.64,2024-11-07
2533,2,15,174,1,236.77,2023-12-12
2534,6,18,173,1,313.33,2023-09-11
2535,1,9,113,5,227.7,2024-07-27
2536,3,39,111,3,815.52,2024-04-30
2537,10,49,67,4,632.88,2024-05-14
2538,2,38,104,4,889.16,2024-12-19
2539,8,18,93,1,313.33,2023-10-02
2540,3,32,148,2,277.16,2024-01-23
2541,7,6,56,2,979.52,2023-02-22
2542,5,27,145,4,920.44,2023-11-06
2543,8,30,16,5,2029.3,2023-04-04
2544,10,48,199,1,378.66,2023-10-13
2545,9,17,27,1,195.68,2024-08-22
2546,8,36,91,2,820.64,2024-07-22
